2026-09-10 10:45:55,"ClearFake WebDAV infection chain delivers Amatera stealer, ZigCryptoStealer, and NetSupport Manager",url,https://phys.stunned-amniotic.com/hub.log,#credential theft #bnb smart chain #amatera stealer #webdav #etherhiding #cryptocurrency theft #zigcryptostealer #clearfake #clickfix #netsupport manager #amatera,https://otx.alienvault.com/pulse/6a9ffe054812bce013827753
2026-09-10 10:45:55,Once in a BlueMoon: Multiple State-Aligned Threat Actors Rapidly Adopt Novel Exploit Chain Using Chrome and Windows Zero-Days,url,https://project.secboxes.com/ChromeUpdate.exe,#gemstone #browser-extension #shadowpad #bluemoon,https://otx.alienvault.com/pulse/6aa13f23b5ab6aa77a03e1e3
2026-09-10 10:45:55,Mind the (Patch) Gap: Multiple Chinese Threat Actors Chain 0-day Exploits in Chrome & Windows,url,https://proof.gitprogram.com/a4/j8,#spear-phishing #cve-2026-85880 #chrome exploitation #zero-day #browser extension #grimwedge,https://otx.alienvault.com/pulse/6aa2707076e8a9dd36706bde
2026-09-10 10:45:55,Once in a BlueMoon: Multiple State-Aligned Threat Actors Rapidly Adopt Novel Exploit Chain Using Chrome and Windows Zero-Days,url,https://recommendation-letter.secboxes.com/ChromeUpdate.exe,#gemstone #browser-extension #shadowpad #bluemoon,https://otx.alienvault.com/pulse/6aa13f23b5ab6aa77a03e1e3
2026-09-10 10:45:55,The Permanent Threat: Analyzing Blockchain-Based C2 Operations and Communications,url,https://rpc.polygon-zkevm.gateway.fm,#polygon #aeternum #xmrig #zingostealer #xworm #blockchain c2 #smart contracts #cryptocurrency mining #decentralized botnet,https://otx.alienvault.com/pulse/6a7a8be76fe0dfa36d01afa0
2026-09-10 10:46:11,BengalSEO Part 1: Anatomy of the Operation,url,https://stats.us3.org/matomo.php,#seo poisoning #weconnect #garage2global #mayabot #black hat seo #github infrastructure #tech support scam #matomo analytics #tds #india,https://otx.alienvault.com/pulse/6a9d1727de29faddfa1c2a91
2026-09-10 10:45:55,Inside a Packed Android RAT Loader,url,https://test.hagaseca.com/ws,#android rat #thost4 #accessibility abuse #adb propagation #hagaseca #redroid #tc9 #tc9.dex #thost9 #worm behavior,https://otx.alienvault.com/pulse/6aa03edd0fe4e4f76a331977
2026-09-10 10:46:11,StyleSmuggler: Magento and Adobe Commerce 0-day RCE under active attack,url,https://www.incofar.it/js/jquery/plugins/ajaxfileupload/mag.txt,#remote code execution #adobe commerce #rust backdoor #zero-day #stylesmuggler,https://otx.alienvault.com/pulse/6a9ef14fbc62257cff38357b
2026-09-10 10:45:55,Mind the (Patch) Gap: Multiple Chinese Threat Actors Chain 0-day Exploits in Chrome & Windows,url,https://xyz0102.gitprogram.com/a001,#spear-phishing #cve-2026-85880 #chrome exploitation #zero-day #browser extension #grimwedge,https://otx.alienvault.com/pulse/6aa2707076e8a9dd36706bde
2026-09-10 10:45:55,Once in a BlueMoon: Multiple State-Aligned Threat Actors Rapidly Adopt Novel Exploit Chain Using Chrome and Windows Zero-Days,url,https://zki0y83.msbenefit.com:443/feed,#gemstone #browser-extension #shadowpad #bluemoon,https://otx.alienvault.com/pulse/6aa13f23b5ab6aa77a03e1e3
